,de_text,en_text,de_url,en_url
342,"Gegenwärtig ist Europa erneut das Epizentrum der Pandemie. Doch während wir mit einem raschen Anstieg der Fallzahlen kämpfen, können wir nun mit Sicherheit sagen, dass die Schließung von Schulen nur als letztes Mittel zur Anwendung kommen sollte.","Today, Europe is again the epicentre of the pandemic. But while we are grappling with a surge in cases, we now say with certainty that closing schools should be a measure of last resort.",https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
343,"Schulschließungen und dadurch bedingte Interventionen wie Fernunterricht können sich negativ auf die langfristigen Bildungserfolge von Kindern auswirken. Kinder mit Behinderungen werden durch Schulschließungen und für ihre Bedürfnisse unangemessene Methoden für den Fernunterricht weiter benachteiligt. Wir schulden es der nächsten Generation, insbesondere jenen aus anfälligen Umfeldern, dass wir alles in unserer Macht stehende tun, um Anfälligkeiten zu verringern und den Präsenzunterricht aufrechtzuerhalten.","School closures and interventions, such as distance learning, may have a negative effect on children’s long-term educational outcomes. Children living with disabilities are further disadvantaged by school closures and inadequate distance-learning measures to meet their needs. We owe it to the next generation, particularly those in vulnerable settings, to do everything we can to reduce vulnerabilities and to keep their in-person learning alive.",https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
344,"Es zeichnet sich zunehmend ab, dass die gezielte Bekämpfung der Übertragung des Virus in unseren Gemeinschaften auch der Gefahr einer Übertragung in den Schulen entgegenwirken kann. Sofern die richtigen Maßnahmen konsequent ergriffen und umgesetzt werden, stellen Schulen kein größeres Infektionsrisiko für Kinder und Lehrer sowie andere Mitarbeiter dar als jeder andere öffentliche Ort.","The evidence is growing that targeting transmission in our communities will address the risk of transmission in schools. If proper and consistent measures are in place, schools do not pose a greater risk of infection for children and teachers and other staff than any other public place.",https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
345,"Der fachliche Beirat hat uns einige wichtige Empfehlungen gegeben, die wir auch in Zukunft weiterhin für unsere Überzeugungsarbeit und unsere Gegenmaßnahmen nutzen werden.",The technical advisory group has provided us with some important recommendations which we will continue to use to inform our advocacy and response.,https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
346,"Bei all diesen Anstrengungen wird es besonders wichtig sein, Kinder in besonders anfälligen Situationen in den Mittelpunkt zu rücken. Sie sind auch weiterhin unverhältnismäßig stark von der Pandemie und den dadurch bedingten Schulschließungen betroffen. Ich hoffe, dass wir unsere Anstrengungen darauf konzentrieren werden, die Auswirkungen auf ihre langfristige Gesundheit zu minimieren und solide, nachhaltige Strategien zu entwickeln, die zum Abbau der digitalen Kluft und zur Bekämpfung anderer besonderer Herausforderungen, denen sie beim Lernen begegnen, beitragen.","Central to all these efforts should be a focus on children living in vulnerable situations. They continue to be disproportionately affected by the pandemic and by subsequent school closures. I hope today we focus efforts to minimize the impact on their long-term health outcomes and to determine sound, sustainable strategies to address the digital divide and other specific challenges they face in learning.",https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
347,"Dieses Forum ist für die Europäische Region der WHO von großer Bedeutung, während wir uns weiter darum bemühen, diese Krise durchzustehen. Mein besonderer Dank gilt Herrn Minister Speranza dafür, dass er bei dieser Initiative die Federführung übernommen hat, sowie den Mitgliedern des fachlichen Beirats dafür, dass sie die Evidenzgrundlage für dieses wichtige Thema geliefert haben. Besonders bedanken möchte ich mich auch bei unseren Jugendberatern für ihren entscheidenden Beitrag und ihr Engagement für einen sicheren Schulbetrieb für Kinder in der gesamten Region.","This forum is important for the WHO European Region as we continue to navigate the way through this crisis. I would like to acknowledge Minister Speranza for spearheading this initiative, and the members of the technical advisory group for providing the evidence base for this important issue. I would particularly like to thank our youth advisers for their vital contribution and commitment to safe schooling for children across our Region.",https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
348,"Wir haben jetzt die Chance, eine Koalition unter unseren Mitgliedstaaten aufzubauen, um zukünftige Maßnahmen besser abzustimmen und entsprechend zu gestalten und gemeinsam voranzuschreiten, um die für alle – insbesondere für Kinder und junge Menschen – bestmöglichen Maßnahmen umzusetzen. Wir dürfen die nächste Generation nicht im Stich lassen.","We have an important opportunity now to build a coalition across our Member States to inform or actions and move forward together to implement the best possible measures for all, particularly our children and young people. Let us not fail the next generation.",https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
349,Vielen Dank.,Thank you.,https://www.euro.who.int/de/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases,https://www.euro.who.int/en/media-centre/sections/statements/2020/schooling-in-the-time-of-covid-19-opening-statement-at-high-level-meeting-on-keeping-schools-open-and-protecting-all-children-amid-surging-covid-19-cases
350,In der Europäischen Region der WHO wurden bisher über 19 Mio. Fälle und über 427 000 Todesfälle gemeldet; allein im November kamen mehr als 4 Mio. Fälle hinzu.,"There have now been over 19 million cases and over 427 000 deaths reported in the WHO European Region, with over 4 million more cases in November alone.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
351,"Vergangene Woche sank die Gesamtzahl der gemeldeten Fälle zum dritten Mal in Folge, diesmal um 13%.","Last week, for the third consecutive week, the number of new cases reported declined, this time by 13%.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
352,"Trotz dieses Rückgangs entfallen noch immer 40% der Neuinfektionen und 50% der neuen Todesfälle weltweit auf die Europäische Region, in der fast die Hälfte der Länder weiterhin eine steigende Tendenz aufweisen. Allein in der 48. Kalenderwoche wurden in der Europäischen Region insgesamt mehr als 35 000 neue Todesfälle gemeldet.","Despite this reduction, the Region still accounts for 40% of new global cases and 50% of new global deaths, as almost half of the countries within the Region continue to show an increasing trend. In week 48 alone, over 35 000 new deaths were reported from across the Region.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
353,"Auch wenn wir in Westeuropa einen leichten Rückgang der Fallzahlen verzeichnen, so bedeutet dies doch nicht, dass die ganze Europäische Region eine Verbesserung der epidemiologischen Situation erlebt. Der Wiederanstieg bewegt sich weiter nach Osten, und mittlerweile sind die Länder Mittel- und Südeuropas am stärksten betroffen.","Whilst we are seeing a slight decrease in the number of cases in western Europe, this does not mean the entire WHO European Region faces an improvement in the epidemiological situation. The resurgence is moving eastward with the hardest hit countries now in central and southern Europe.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
354,"Diese Neuigkeiten sind besorgniserregend und erinnern uns schmerzlich daran, dass die überwiegende Mehrheit von uns weiterhin von dem Virus bedroht ist. Die Ergebnisse von Seroprävalenzuntersuchungen deuten darauf hin, dass bisher in den meisten Ländern weniger als ein Zehntel der Bevölkerung mit dem Virus infiziert wurde.","These reports are of grave concern; a stark reminder of the fact that the vast majority of us remain susceptible to the virus. Seroprevalence surveys suggest that in most countries, less than 1 in 10 has been infected with the virus.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
355,"Jetzt ist verantwortungsbewusste Führung gefragt. Länder, die einen Rückgang der Übertragung erleben, sollten diese Zeit sinnvoll nutzen. Prüfen Sie Möglichkeiten für einen Ausbau der gesundheitlichen Infrastruktur und eine Vorbereitung auf die nächste Welle, und stellen Sie sich die Frage, wie wir in Zukunft besser vorbereitet sein können.","This is a time for responsible leadership. To those countries seeing a decline in transmission – use this time wisely. Consider scaling up the public health infrastructure and preparing for the next surge, ask what can be improved to help us manage better in the future.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
356,"Das Virus hat immer noch das Potenzial, enormen Schaden anzurichten, wenn wir nicht alles tun, um seine Ausbreitung zu unterbinden.",The virus still has the potential to do enormous damage unless we do everything in our power to stop its spread.,https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
357,Ein Teil der Lösung sind Impfmaßnahmen.,And part of the solution will be vaccination.,https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
358,Heute habe ich für Sie drei Neuigkeiten zu den in Aussicht stehenden Impfstoffen.,Today I would like to share 3 messages on the forthcoming vaccines.,https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
359,"Erstens ist die Aussicht auf Impfstoffe ohne Zweifel eine großartige Nachricht, deren Folgen möglicherweise entscheidend sein werden. Mit inzwischen mehr als 200 Impfstoffkandidaten für COVID-19 in Entwicklung sieht die Zukunft erfreulicher aus. Deshalb freue ich mich über die Zwischenergebnisse mehrerer Impfstoffkandidaten in den vergangenen Wochen. Nach aktuellem Stand befinden sich mehr als 50 Impfstoffkandidaten in der Erprobung am Menschen. Je mehr Kandidaten, desto größer die Chancen auf Erfolg. Impfungen können zusammen mit anderen gesundheitlichen Maßnahmen das Ende der akuten Phase der Pandemie herbeiführen und lassen den Wiederaufbau von Volkswirtschaften in greifbare Nähe rücken. Doch das wird nur dann möglich sein, wenn wir dafür Sorge tragen, dass niemand zurückgelassen wird und alle Länder und Bürger die Früchte des Zugangs zu dieser lebensrettenden Technologie ernten können.","Firstly, and undoubtedly, the promise of vaccines is phenomenal, the reward is potentially game-changing. With more than 200 candidate COVID-19 vaccines under development the future looks brighter. That is why I welcome news of the interim results of several candidate vaccines in recent weeks. As of today, more than 50 candidate vaccines are in human trials. The more candidates we have, the more opportunities for success. Vaccines combined with other public health measures bring the end of an acute phase of the pandemic and the rebuilding of economies within reach. But this is only possible if we ensure that no one is left behind and all countries and communities can reap the benefits of access to this life-saving technology.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
360,"Meine zweite Botschaft lautet: Auf die Bereitschaftsplanung kommt es an. Um sicherzustellen, dass wir in vollem Umfang von diesen Impfstoffen profitieren können, müssen wir über entsprechende Pläne verfügen. Deshalb ist eine sofortige Bestandsaufnahme in Bezug auf unsere Bereitschaftsplanung schon jetzt, im Vorfeld der Verfügbarkeit von Impfstoffen, ein absolutes Gebot. Bei der WHO arbeiten wir zusammen mit den Ländern darauf hin, ihre Pläne für die Einführung von Impfstoffen, die Kühlkettenkapazitäten, die Gewährleistung der Impfstoffsicherheit sowie Öffentlichkeitsarbeit und Bürgerbeteiligung auszugestalten.","My second message, preparedness is key. To assure that we reap the full reward of those vaccines, we need to have plans in place. Taking immediate stock of the status of our preparedness, now, in advance of the arrival of vaccines, is absolutely essential. At WHO we are working with countries to strengthen their readiness for vaccine introduction, their cold chain capacity, vaccine safety monitoring, communication and community engagement.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
361,"Da die Impfstoffvorräte während der ersten Phase der Lieferung sehr knapp sein dürften, müssen nun alle Länder entscheiden, wer zuerst geimpft werden soll, um die Wirkung der begrenzten Anzahl von Dosen bei der Verringerung der Krankheitslast unter den jeweiligen örtlichen Gegebenheiten zu maximieren. Wir empfehlen, für die Dauer begrenzter Impfstoffvorräte die Beschäftigten im Gesundheits- und Sozialwesen, Erwachsene über 60 Jahren sowie Bewohner und Beschäftigte von Einrichtungen der Langzeitpflege bei der Impfung gegen COVID-19 vorrangig zu behandeln. Wir erkennen an, dass je nach Verfügbarkeit von Impfstoffen, der Epidemiologie der Krankheit sowie Größe und Anteil der einzelnen vorrangigen Gruppen die Länder während der Anfangsphase der Impfmaßnahmen beschließen können, mehr als eine Gruppe gleichzeitig vorrangig zu behandeln.","With supply expected to be very limited in the initial stage of delivery, all countries must decide who should be vaccinated first to maximize the impact of limited doses in reducing the burden of disease in each country context. Our recommendations are that health and social care workers, adults over 60 years of age and residents and staff of long-term care facilities, should be prioritized for access to COVID-19 vaccines in the context of limited supply. We acknowledge that, depending on vaccine availability, disease epidemiology and the size and proportion of each priority group, countries may decide, during the initial stage of immunization, to prioritize more than one group at a time.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
362,"Drittens sind für den Erfolg eines Impfplans Akzeptanz und Nachfrage in der Bevölkerung entscheidend. Untersuchungen zu verhaltensbezogenen Aspekten, die in den vergangenen Monaten in mehreren europäischen Ländern durchgeführt wurden, deuten darauf hin, dass in manchen Ländern bis zur Hälfte der Bürger sich in Bezug auf eine Impfung gegen COVID-19 nicht sicher sind. Bedenken in Bezug auf Impfungen sind nicht ungewöhnlich, sondern durchaus verständlich. Unter den gegenwärtigen Umständen sind sie sogar zu erwarten, da noch weitgehend offen ist, welcher Impfstoff oder welche Impfstoffe letztendlich zugelassen werden, wann sie zur Verfügung stehen und ob sie Nebenwirkungen haben werden.","Thirdly, community acceptance and demand is pivotal to the success of any vaccination plan. Behavioural insights surveys conducted among several European countries in recent months indicate that up to half of people in some countries are unsure about vaccination against COVID-19. It’s not unusual to be concerned about vaccination. It’s understandable. This can be expected in the current circumstances in which much is still unknown about which vaccine or vaccines will eventually be licensed, when they will be available and potential side effects, if any.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
363,"Ich appelliere dringend an Sie, nur zuverlässige Informationen aus vertrauenswürdigen Quellen zu beziehen. Lassen Sie sich nicht zum Teil einer Infodemie der Irreführung machen. Impfungen retten Menschenleben, Angst gefährdet sie. Bevor ein Impfstoff zur Anwendung zugelassen wird, werden alle Informationen und Daten aus den klinischen Versuchen von den nationalen Regulierungsbehörden gründlich auf Qualität, Sicherheit und Wirksamkeit überprüft. Derartige bewährte Mechanismen gewährleisten seit Jahrzehnten Qualität und Sicherheit von Impfstoffen zum Schutz von Kindern vor Krankheiten wie Polio, Masern und Diphtherie.","I urge you to seek reliable information from trustworthy sources. Don’t be part of a misinformation infodemic. Vaccination saves lives; fear endangers them. All information and data from the clinical trials will be thoroughly assessed for quality, safety and efficacy by national regulatory authorities before a vaccine is licensed for use. Such established mechanisms have been in place for decades to ensure the quality and safety of vaccines used to protect children in Europe against diseases including polio, measles and diphtheria.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
364,"So bestehen also hervorragende Aussichten auf einen Impfstoff, doch sein volles Potenzial kann nur bei weitreichender Bereitschaftsplanung und Akzeptanz in der Bevölkerung ausgeschöpft werden. Doch wir müssen uns auch im Klaren darüber sein, dass der Impfstoff noch nicht da ist, dass nicht alle sofort geimpft werden können und dass wir deshalb unbedingt die grundlegenden Schutzmaßnahmen (wie das Tragen von Masken) beibehalten müssen.","So, the promise of a vaccine is great but its full potential will not be realized without strong preparedness and community acceptance. But let us also be clear, the vaccine is not here today, not everyone will receive it when it arrives, therefore it’s imperative that we continue to practice basic protective behaviours (such as mask wearing).",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
365,"Wir haben in den letzten Wochen Fortschritte in der Europäischen Region erlebt, als die Anwendung von teilweise schwierigen Maßnahmen zur Verringerung der Fallzahlen führte. Um diese Fortschritte zu erhalten, müssen wir wachsam bleiben – um uns selbst, unsere Angehörigen und unser Gesundheitspersonal zu schützen.","We have seen progress made in Europe over the last number of weeks, with the application of measures which, however difficult, have reduced case transmission. We must remain vigilant to maintain this progress – to protect ourselves, our loved ones and our health workforce.",https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
366,Vielen Dank.,Thank you,https://www.euro.who.int/de/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment,https://www.euro.who.int/en/media-centre/sections/statements/2020/statement-latest-update-on-the-pandemic-and-preparations-for-covid-19-vaccine-deployment
367,"Die Auswirkungen der Pandemie sind in höchstem Maße ungleich verteilt, wobei marginalisierte und anfällige Gruppen am stärksten von der Krise betroffen sind.","The impact of the pandemic has been terribly unequal, with marginalized and vulnerable groups carrying the burden of this crisis.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
368,"Als der COVID-19-Ausbruch Europa erreichte, waren unsere Gesundheitssysteme gezwungen, sich schneller als je zuvor anzupassen. In den meisten Ländern ging dies zulasten der Versorgung von Patienten, die an anderen Erkrankungen leiden, wie etwa HIV. Während COVID-19 sich immer weiter ausbreitete, meldeten im Juli 13% der Länder in der Europäischen Region der WHO, dass die Gefahr einer Unterbrechung der Angebote für die antiretrovirale Therapie bestehe.","When COVID-19 arrived in Europe our health systems were forced to adjust with unprecedented speed. In most countries this came at the expense of caring for patients suffering from other health issues, including HIV. As COVID-19 took hold, by July, we recorded 13% of countries in the WHO European Region reporting a risk of disruption to antiretroviral treatment services.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
369,"Während wir erneut mit einem raschen Anstieg der COVID-19-Fälle kämpfen, ist es trotz der schweren Belastung, die die Pandemie bereits jetzt für unsere Gesundheitssysteme und unser Gesundheitspersonal darstellt, unerlässlich, dass wir uns darum bemühen, die Zahl verpasster Möglichkeiten zur Prävention von HIV zu verringern und die Kontinuität von Tests, Behandlungen und Beratungsangeboten zu gewährleisten.","As we again battle a surge in COVID-19 cases, despite the heavy burden this already places on our health system and workforce, its essential we make efforts to reduce missed opportunities for preventing HIV and ensure continuity of testing, treatment and counselling services.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
370,"In diesem Jahr haben wir drei wichtige Lektionen gelernt, die dazu beitragen können, die Fortschritte voranzutreiben:",We have learned 3 important lessons this year that will help drive progress:,https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
371,"Zunächst einmal lässt sich feststellen, dass die COVID-19-Pandemie unsere Überzeugung gefestigt hat, dass starke Gesundheitssysteme von zentraler Bedeutung sind, wenn es darum geht, unsere Gemeinschaften zu schützen. Um die Wirksamkeit dieser Systeme zu gewährleisten, müssen sie für alle Menschen zugänglich sein. Das Europäische Arbeitsprogramm (EPW), unser gesundheitlicher Zielkatalog in der Europäischen Region für den Zeitraum 2020–2025, enthält die Verpflichtung, niemanden zurückzulassen. Zur Erreichung dieses Ziels sind hochwertige HIV-Angebote von zentraler Bedeutung.","Firstly, COVID-19 has reaffirmed our belief that strong health systems are central to protecting our communities. For these systems to be effective, they must be accessible to all. Aligned with our agenda for health in the Region 2020–2025, the European Programme of Work (EPW) represents a commitment to leaving no one behind. The provision of quality HIV services is key to achieving this.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
372,"Menschen, die mit HIV leben, haben ein deutlich höheres Risiko, psychische Gesundheitsprobleme zu entwickeln. Viele leiden an Depressionen und Angstzuständen. Menschen mit psychischen Gesundheitsproblemen wiederum können auch ein höheres Risiko aufweisen, sich mit HIV zu infizieren.","People living with HIV are at a greatly increased risk of developing mental health conditions, often suffering from depression and anxiety. While people living with mental health problems can also be at higher risk of HIV.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
373,"Im Rahmen des EPW habe ich das Thema psychische Gesundheit zu einem zentralen Anliegen und einer Priorität gemacht. Die Fokussierung des WHO-Regionalbüros für Europa auf das Thema psychische Gesundheit wird durch das „Bündnis für psychische Gesundheit“ operationalisiert, das unter der Schirmherrschaft der Fürsprecherin für die Nachhaltigkeitsziele der Vereinten Nationen, Ihrer Majestät Königin Mathilde von Belgien, zusammenkommt. Es bringt Mitgliedstaaten und prominente Fürsprecher sowie Leistungsempfänger, Leistungsanbieter und Innovatoren zusammen, um die Angebote im Bereich der psychischen Gesundheit zu reformieren und Stigmata zu bekämpfen. Durch die Integration von HIV-Angeboten und Angeboten im Bereich der psychischen Gesundheit werden wir in der Lage sein, mehr Menschen mit der fachärztlichen Versorgung und lebensrettenden Unterstützung zu erreichen, die sie so dringend benötigen.","As part of the EPW, I have identified mental health as a core need and priority. The WHO Reginal Office for Europe’s focus on mental health is being operationalized through a “Mental Health Coalition”, coming together under the auspices of Sustainable Development Goal Advocate, Her Majesty Queen Mathilde of Belgium. It brings together Member States and high-profile advocates, as well as service users, providers and innovators, to reform mental health services and fight stigma. By integrating HIV and mental health services we will be able to reach more people with the specialist care and life-saving support they urgently need.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
374,Und zu guter Letzt ist zur Realisierung dieser Bemühungen mehr Solidarität erforderlich.,"And finally, for these efforts to be realized we need solidarity.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
375,"Es wartet jede Menge Arbeit auf uns. Mehr als 2 Mio. Menschen in der Europäischen Region der WHO sind von HIV betroffen. Der „Aktionsplan für Maßnahmen des Gesundheitswesens gegen HIV“ aus dem Jahr 2016 zielt darauf ab, die Aids-Epidemie als Gefahr für die öffentliche Gesundheit in der Europäischen Region bis zum Jahr 2030 in Einklang mit den Zielen für nachhaltige Entwicklung zu beenden. Dafür sind die Partnerschaft und Solidarität mit Ihnen allen, mit Ihren Mitgliedstaaten, mit Politikern und mit Partnerorganisationen wie UNAIDS von entscheidender Bedeutung.","There is plenty of work for us all to do. HIV affects more than 2 million people in the WHO European Region. The 2016 “Action plan for the health sector response to HIV”, aims to end the AIDS epidemic as a public health threat in the European Region by 2030 in line with the Sustainable Development Goals. Partnership and solidarity with you all, with our member states, with policy-makers and with partners like UNAIDS, will be critical.",https://www.euro.who.int/de/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv,https://www.euro.who.int/en/media-centre/sections/statements/2020/world-aids-day-video-message-delivering-good-mental-health-for-people-living-with-hiv
